gene	expr	reptime	hic
TMPPE	513008.0	372.0	33.0
TMPRSS11A	212678.0	809.0	4.0
TMPRSS11B	170820.0	716.0	-19.0
TMPRSS11D	210733.0	767.0	22.0
TMPRSS11E	108503.0	748.0	7.0
TMPRSS11F	211571.0	812.0	-6.0
TMPRSS12	594068.0	250.0	43.0
TMPRSS13	527704.0	576.0	45.0
TMPRSS15	274061.0	981.0	-64.0
TMPRSS2	266466.0	454.0	61.0
TMPRSS3	339928.0	400.0	80.0
TMPRSS4	579148.0	447.0	50.0
TMPRSS5	124189.0	613.0	12.0
TMPRSS6	699535.0	379.0	44.0
TMPRSS7	265735.0	336.0	21.0
TMPRSS9	1553941.0	267.0	33.0
TMSB10	848135.0	275.0	12.0
TMSB15A	96151.0		0.0
TMSB15B	439642.0		30.0
TMSB4X			
TMSB4Y	0.0	0.0	0.0
TMSL3			
TMTC1	99753.0	510.0	-15.0
TMTC2	61571.0	1375.0	-11.0
TMTC3	149643.0	429.0	-9.0
TMTC4	123356.0	622.0	28.0
TMUB1	622098.0	373.0	41.0
TMUB2	930750.0	175.0	41.0
TMX1	338961.0	610.0	38.0
TMX2	922344.0	354.0	11.0
TMX3	70753.0	920.0	-24.0
TMX4	72842.0	609.0	-25.0
TNC	194891.0	374.0	0.0
TNF	2517285.0	220.0	35.0
TNFAIP1	1405196.0	214.0	10.0
TNFAIP2	952836.0	211.0	40.0
TNFAIP3	315946.0	256.0	51.0
TNFAIP6	216177.0	589.0	24.0
TNFAIP8	305890.0	296.0	55.0
TNFAIP8L1	921603.0	203.0	35.0
TNFAIP8L2	1562281.0	184.0	33.0
TNFAIP8L3	285978.0	427.0	26.0
TNFRSF10A	633411.0	240.0	42.0
TNFRSF10B	694327.0	213.0	48.0
TNFRSF10C	648331.0	237.0	48.0
TNFRSF10D	640871.0	237.0	45.0
TNFRSF11A	145370.0	264.0	42.0
TNFRSF11B	179358.0	381.0	9.0
TNFRSF12A	1443513.0	234.0	49.0
TNFRSF13B	1122696.0	237.0	2.0
TNFRSF13C	1335011.0	323.0	67.0
TNFRSF14	339388.0	228.0	38.0
TNFRSF17	571257.0	441.0	64.0
TNFRSF18	2356409.0	196.0	27.0
TNFRSF19	181889.0	614.0	32.0
TNFRSF1A	2670962.0	198.0	46.0
TNFRSF1B	516231.0	263.0	32.0
TNFRSF21	206419.0	389.0	1.0
TNFRSF25	644634.0	203.0	44.0
TNFRSF4	2356409.0	196.0	27.0
TNFRSF6B	1126597.0	202.0	36.0
TNFRSF8	517022.0	191.0	35.0
TNFRSF9	381467.0	207.0	24.0
TNFSF10	319022.0	263.0	23.0
TNFSF11	188787.0	595.0	67.0
TNFSF12			
TNFSF12-TNFSF13	1957426.0	194.0	24.0
TNFSF13	1957426.0	194.0	24.0
TNFSF13B	66992.0	899.0	1.0
TNFSF14	745830.0	259.0	29.0
TNFSF15	249550.0	286.0	-8.0
TNFSF18	251425.0	492.0	0.0
TNFSF4	293612.0	492.0	-1.0
TNFSF8	241285.0	318.0	-9.0
TNFSF9	836909.0	212.0	21.0
TNIK	146464.0	805.0	25.0
TNIP1	892080.0	382.0	27.0
TNIP2	628294.0	228.0	46.0
TNIP3	214178.0	900.0	4.0
TNK1	1911735.0	206.0	36.0
TNK2	934412.0	285.0	48.0
TNKS	106755.0	854.0	20.0
TNKS1BP1	929334.0	250.0	-20.0
TNKS2	333272.0	331.0	15.0
TNMD	182582.0		-2.0
TNN	169074.0	612.0	14.0
TNNC1	1078407.0	229.0	62.0
TNNC2	742720.0	180.0	48.0
TNNI1	857879.0	209.0	26.0
TNNI2	916434.0	481.0	33.0
TNNI3	1036976.0	266.0	-1.0
TNNI3K	87070.0	1135.0	-16.0
TNNT1	1036976.0	266.0	-1.0
TNNT2	857879.0	209.0	26.0
TNNT3	827096.0	481.0	53.0
TNP1	261601.0	642.0	23.0
TNP2	632841.0	308.0	37.0
TNPO1	469585.0	388.0	30.0
TNPO2	1959466.0	226.0	29.0
TNPO3	821362.0	361.0	52.0
TNR	177437.0	738.0	4.0
TNRC18	1893797.0	256.0	14.0
TNRC6A	291928.0	342.0	19.0
TNRC6B	502506.0	484.0	34.0
TNRC6C	620383.0	217.0	26.0
TNS1	500812.0	399.0	23.0
TNS3	192490.0	488.0	16.0
TNS4	1185295.0	203.0	19.0
TNXB	2242514.0	203.0	33.0
TOB1	1152451.0	161.0	15.0
TOB2	1480984.0	187.0	73.0
TOE1	994992.0	249.0	29.0
TOLLIP	1373249.0	311.0	46.0
TOM1	362269.0	241.0	-24.0
TOM1L1	131125.0	869.0	-61.0
TOM1L2	1093302.0	173.0	22.0
TOMM20	583355.0	168.0	26.0
TOMM20L	290701.0	552.0	46.0
TOMM22	1056349.0	262.0	45.0
TOMM34	952219.0	282.0	32.0
TOMM40	961910.0	196.0	2.0
TOMM40L	731911.0	229.0	39.0
TOMM5	511883.0	338.0	34.0
TOMM6			
TOMM7	956904.0	381.0	19.0
TOMM70A	377740.0	361.0	20.0
TOP1	383646.0	129.0	14.0
TOP1MT	1770114.0	220.0	27.0
TOP2A	1220026.0	191.0	23.0
TOP2B	216871.0	636.0	-6.0
TOP3A	941112.0	223.0	13.0
TOP3B	471565.0	474.0	58.0
TOPBP1	406166.0	396.0	37.0
TOPORS	474275.0	362.0	-7.0
TOR1A	600401.0	187.0	44.0
TOR1AIP1	470940.0	364.0	5.0
TOR1AIP2	470940.0	364.0	5.0
TOR1B	600401.0	187.0	44.0
TOR2A	1098647.0	172.0	32.0
TOR3A	345937.0	301.0	4.0
TOX	192821.0	695.0	19.0
TOX2	639806.0	396.0	14.0
TOX3	62431.0	993.0	-53.0
TOX4	707390.0	470.0	30.0
TP53	2069567.0	213.0	34.0
TP53AIP1	195815.0	580.0	-2.0
TP53BP1	794398.0	368.0	43.0
TP53BP2	609494.0	361.0	4.0
TP53I11	131819.0	609.0	16.0
TP53I13	760947.0	353.0	26.0
TP53I3	269570.0	385.0	38.0
TP53INP1	418153.0	395.0	48.0
TP53INP2	1047752.0	147.0	47.0
TP53RK	292810.0	636.0	33.0
TP53TG5	1037999.0	382.0	35.0
TP63	140525.0	403.0	15.0
TP73	249590.0	288.0	20.0
TPBG	131014.0	486.0	-3.0
TPCN1	429315.0	206.0	36.0
TPCN2	729282.0	416.0	50.0
TPD52	211901.0	353.0	43.0
TPD52L1	124606.0	243.0	-26.0
TPD52L2	1140529.0	206.0	40.0
TPD52L3	355544.0	469.0	16.0
TPH1	645462.0	571.0	16.0
TPH2	223598.0	619.0	-18.0
TPI1	2822601.0	232.0	32.0
TPK1	123029.0	998.0	-17.0
TPM1	431470.0	321.0	19.0
TPM2	1202125.0	248.0	37.0
TPM3	2028928.0	185.0	35.0
TPM4	803963.0	298.0	26.0
TPMT	487819.0	397.0	-1.0
TPO	56524.0	599.0	-23.0
TPP1	424523.0	491.0	17.0
TPP2	195408.0	521.0	20.0
TPPP	683895.0	411.0	28.0
TPPP2	971417.0	320.0	12.0
TPPP3	1115833.0	153.0	42.0
TPR	271754.0	338.0	-19.0
TPRA1	682035.0	336.0	42.0
TPRG1	131839.0	421.0	1.0
TPRG1L	250027.0	288.0	16.0
TPRKB	978005.0	466.0	31.0
TPRN	1722012.0	202.0	36.0
TPRX1	881316.0	336.0	39.0
TPSAB1	1275017.0	294.0	21.0
TPSB2	1275017.0	294.0	21.0
TPSD1	1150864.0	215.0	36.0
TPSG1	1275017.0	294.0	21.0
TPST1	551438.0	412.0	26.0
TPST2	162211.0	501.0	-14.0
TPT1	680643.0	296.0	78.0
TPTE	30271.0	1268.0	-81.0
TPTE2	288628.0	778.0	-16.0
TPX2	890615.0	237.0	23.0
TRA2A	432206.0	231.0	23.0
TRA2B	978158.0	213.0	30.0
TRABD	944000.0	242.0	49.0
TRADD	1093307.0	150.0	47.0
TRAF1	645995.0	270.0	39.0
TRAF2	1950713.0	176.0	39.0
TRAF3	719158.0	178.0	49.0
TRAF3IP1	295666.0	345.0	32.0
TRAF3IP2	320530.0	201.0	32.0
TRAF3IP3	220312.0	429.0	18.0
TRAF4	1695792.0	208.0	40.0
TRAF5	298152.0	424.0	2.0
TRAF6	98751.0	412.0	-8.0
TRAF7	2179404.0	224.0	39.0
TRAFD1	730140.0	239.0	40.0
TRAIP	1306720.0	191.0	39.0
TRAK1	313554.0	321.0	29.0
TRAK2	511735.0	479.0	26.0
TRAM1	240060.0	535.0	28.0
TRAM1L1	24934.0		-31.0
TRAM2	421188.0	378.0	33.0
TRANK1	391968.0	523.0	0.0
TRAP1	611617.0	242.0	43.0
TRAPPC1	1794630.0	337.0	33.0
TRAPPC10	860750.0	202.0	62.0
TRAPPC2	135235.0		48.0
TRAPPC2L	860087.0	252.0	37.0
TRAPPC3	800052.0	190.0	31.0
TRAPPC4	1457410.0	180.0	55.0
TRAPPC5	688482.0	384.0	31.0
TRAPPC6A	1230654.0	243.0	41.0
TRAPPC6B	314417.0	166.0	13.0
TRAPPC9	327071.0	689.0	16.0
TRAT1	107009.0	961.0	-15.0
TRDMT1	558326.0	451.0	5.0
TRDN	23697.0	1090.0	-16.0
TREH	1449531.0	161.0	45.0
TREM1	270628.0	607.0	34.0
TREM2	227466.0	611.0	41.0
TREML1	227466.0	611.0	41.0
TREML2	227466.0	611.0	41.0
TREML4	249047.0	607.0	38.0
TRERF1	746644.0	342.0	44.0
TREX1	1480689.0	223.0	45.0
TREX2	971101.0		7.0
TRH	329991.0	389.0	43.0
TRHDE	66026.0	995.0	-40.0
TRHR	151352.0	616.0	18.0
TRIAP1	1573849.0	216.0	44.0
TRIB1	322911.0	193.0	40.0
TRIB2	49360.0	996.0	-2.0
TRIB3	879317.0	185.0	41.0
TRIL	67820.0	570.0	21.0
TRIM10	1932849.0	486.0	48.0
TRIM11	682437.0	316.0	7.0
TRIM13	337743.0	357.0	44.0
TRIM14	484638.0	272.0	48.0
TRIM15	1932849.0	486.0	48.0
TRIM16	471003.0	431.0	-19.0
TRIM16L	752804.0	391.0	-6.0
TRIM17	654512.0	278.0	7.0
TRIM2	222401.0	350.0	14.0
TRIM21	264090.0	862.0	-7.0
TRIM22	139577.0	922.0	2.0
TRIM23	421173.0	406.0	28.0
TRIM24	272427.0	552.0	10.0
TRIM25	320339.0	324.0	-38.0
TRIM26	1932849.0	486.0	48.0
TRIM27	161027.0	558.0	30.0
TRIM28	2673870.0	276.0	11.0
TRIM29	325456.0	214.0	31.0
TRIM3	424837.0	471.0	17.0
TRIM31	1820240.0	496.0	30.0
TRIM32	68232.0	682.0	-15.0
TRIM33	727314.0	264.0	13.0
TRIM34			
TRIM35	353563.0	561.0	8.0
TRIM36	219228.0	619.0	-1.0
TRIM37	678139.0	530.0	13.0
TRIM38	392745.0	685.0	34.0
TRIM39	2043435.0	430.0	32.0
TRIM4	1559879.0	391.0	36.0
TRIM40	1932849.0	486.0	48.0
TRIM41	1034999.0	415.0	35.0
TRIM42	108667.0	896.0	10.0
TRIM43	394116.0	611.0	16.0
TRIM44	605264.0	411.0	-6.0
TRIM45	331822.0	566.0	12.0
TRIM46	1801444.0	194.0	32.0
TRIM47	1727802.0	178.0	35.0
TRIM48	981.0	1138.0	-38.0
TRIM49	151171.0	1107.0	-28.0
TRIM5	134136.0	838.0	5.0
TRIM50	902769.0	422.0	52.0
TRIM52	1034999.0	415.0	35.0
TRIM54	1245306.0	182.0	52.0
TRIM55	277437.0	480.0	30.0
TRIM56	1066804.0	272.0	39.0
TRIM58	87551.0	993.0	-35.0
TRIM59	435184.0	513.0	16.0
TRIM6			
TRIM6-TRIM34	128694.0	895.0	9.0
TRIM60	169984.0	637.0	5.0
TRIM61	170469.0	732.0	22.0
TRIM62	756335.0	385.0	27.0
TRIM63	748547.0	221.0	31.0
TRIM65	1727802.0	178.0	35.0
TRIM67	381758.0	603.0	8.0
TRIM68	212267.0	935.0	-3.0
TRIM69	673122.0	428.0	36.0
TRIM7	1034999.0	415.0	35.0
TRIM71	507311.0	469.0	24.0
TRIM72	1203752.0	478.0	17.0
TRIM73			
TRIM74	826724.0	337.0	62.0
TRIM8	878626.0	180.0	27.0
TRIM9	373925.0	516.0	17.0
TRIML1	32696.0	595.0	-20.0
TRIML2	32696.0	595.0	-20.0
TRIO	518529.0	557.0	29.0
TRIOBP	1114524.0	180.0	74.0
TRIP10	736129.0	272.0	27.0
TRIP11	336377.0	375.0	30.0
TRIP12	321955.0	722.0	21.0
TRIP13	812469.0	491.0	34.0
TRIP4	764707.0	198.0	40.0
TRIP6	1339207.0	433.0	48.0
TRIT1	996021.0	270.0	31.0
TRMT1	1948449.0	221.0	41.0
TRMT11	142337.0	297.0	11.0
TRMT112	1613996.0	257.0	65.0
TRMT12	489180.0	476.0	13.0
TRMT2A	545126.0	218.0	57.0
TRMT2B	418391.0		37.0
TRMT5	216411.0	578.0	-1.0
TRMT6	301031.0	346.0	13.0
TRMT61A	900930.0	225.0	38.0
TRMT61B	481869.0	238.0	32.0
TRMU	493681.0	260.0	39.0
TRNAU1AP	831495.0	183.0	26.0
TRNT1	59117.0	1039.0	-15.0
TRO	244459.0		-8.0
TROAP	2137968.0	175.0	37.0
TROVE2	288840.0	433.0	-13.0
TRPA1	19123.0	936.0	29.0
TRPC1	414031.0	437.0	20.0
TRPC3	324047.0	634.0	-3.0
TRPC4	72221.0	573.0	-19.0
TRPC4AP	1128095.0	236.0	45.0
TRPC5	113544.0		10.0
TRPC6	70247.0	847.0	-24.0
TRPC7	283872.0	588.0	23.0
TRPM1	277407.0	497.0	28.0
TRPM2	1023429.0	308.0	54.0
TRPM3	135903.0	707.0	-9.0
TRPM4	2151496.0	267.0	43.0
TRPM5	833749.0	589.0	47.0
TRPM6	95662.0	726.0	-16.0
TRPM7	325708.0	250.0	23.0
TRPM8	297512.0	527.0	14.0
TRPS1	55597.0	711.0	-10.0
TRPT1	1602391.0	278.0	57.0
TRPV1	472939.0	354.0	9.0
TRPV2	829707.0	254.0	8.0
TRPV3	441141.0	442.0	-2.0
TRPV4	825887.0	423.0	41.0
TRPV5	294033.0	676.0	2.0
TRPV6	284406.0	645.0	18.0
TRRAP	1040178.0	470.0	42.0
TRUB1	188808.0	343.0	9.0
TRUB2	1813435.0	201.0	46.0
TRYX3	207881.0	645.0	-7.0
TSC1	1919595.0	461.0	33.0
TSC2	1722112.0	181.0	44.0
TSC22D1	205312.0	350.0	38.0
TSC22D2	514603.0	176.0	19.0
TSC22D3	189575.0		51.0
TSC22D4	1479297.0	186.0	60.0
TSEN15	372562.0	761.0	8.0
TSEN2	352597.0	317.0	36.0
TSEN34	735613.0	439.0	-53.0
TSEN54	1907659.0	195.0	31.0
TSFM	1160849.0	344.0	39.0
TSG101	623656.0	341.0	20.0
TSGA10	504327.0	770.0	19.0
TSGA10IP	3854361.0	208.0	57.0
TSGA13	278944.0	433.0	9.0
CEP41	419615.0	298.0	27.0
TSHB	605838.0	601.0	1.0
TSHR	214327.0	492.0	-10.0
TSHZ1	69176.0	993.0	4.0
TSHZ2	102643.0	626.0	-18.0
TSHZ3	8215.0	1022.0	-74.0
TSKS	1699718.0	192.0	47.0
TSKU	287129.0	214.0	42.0
TSLP	205349.0	738.0	6.0
TSN	227057.0	517.0	22.0
TSNARE1	163885.0	685.0	12.0
TSNAX	291493.0	439.0	14.0
TSNAXIP1	1039476.0	143.0	49.0
TSPAN1	908945.0	190.0	29.0
TSPAN10	3745109.0	205.0	30.0
TSPAN11	315469.0	555.0	-5.0
TSPAN12	106040.0	717.0	3.0
TSPAN13	360860.0	385.0	-12.0
TSPAN14	308181.0	588.0	-12.0
TSPAN15	660613.0	400.0	40.0
TSPAN16	1385739.0	197.0	31.0
TSPAN17	579630.0	359.0	40.0
TSPAN18	174144.0	622.0	15.0
TSPAN19	22140.0	974.0	-27.0
TSPAN2	595238.0	555.0	4.0
TSPAN3	319089.0	441.0	40.0
TSPAN31	1160849.0	344.0	39.0
TSPAN32	990037.0	630.0	25.0
TSPAN33	787448.0	408.0	51.0
TSPAN4	1799017.0	232.0	51.0
TSPAN5	217859.0	797.0	12.0
TSPAN6	182582.0		-2.0
TSPAN7	99411.0		23.0
TSPAN8	233516.0	489.0	-31.0
TSPAN9	523539.0	476.0	24.0
TSPO	624112.0	241.0	48.0
TSPO2	145501.0	611.0	37.0
TSPY1			
TSPY2	0.0	0.0	0.0
TSPYL1	260958.0	593.0	22.0
TSPYL2	884583.0		77.0
TSPYL4	260690.0	640.0	16.0
TSPYL5	387608.0	610.0	-13.0
TSPYL6	619188.0	448.0	9.0
TSR1	780080.0	271.0	29.0
TSR2	296262.0		5.0
TSSC1	255965.0	619.0	-1.0
TSSC4	833749.0	589.0	47.0
TSSK1B	267968.0	620.0	13.0
TSSK2	487560.0	277.0	18.0
TSSK3	1529661.0	216.0	41.0
TSSK4	974559.0	220.0	41.0
TSSK6	868278.0	284.0	7.0
TST	699535.0	379.0	44.0
TSTA3	2183482.0	235.0	37.0
TSTD1			
TSTD2	506644.0	420.0	36.0
TTBK1	1293543.0	363.0	51.0
TTBK2	611976.0	453.0	31.0
TTC1	199079.0	458.0	31.0
TTC12	107070.0	600.0	13.0
TTC13	407409.0	595.0	14.0
TTC14	182757.0	1031.0	2.0
TRAPPC12	255812.0	502.0	9.0
TTC16	1098647.0	172.0	32.0
TTC17	355422.0	919.0	-7.0
TTC18	838780.0	249.0	45.0
TTC19	954548.0	370.0	-32.0
TTC21A	213514.0	500.0	30.0
TTC21B	100856.0	599.0	-2.0
TTC22	578299.0	343.0	23.0
TTC23	273585.0	361.0	-7.0
TTC23L	245995.0	558.0	-4.0
TTC24	2049505.0	180.0	37.0
TTC25	1969457.0	191.0	28.0
TTC26	562181.0	345.0	38.0
TTC27	358024.0	636.0	17.0
TTC29	34493.0	970.0	-9.0
TTC3	351773.0	343.0	47.0
TTC30A	380902.0	434.0	27.0
TTC30B	380902.0	434.0	27.0
TTC31	1019591.0	315.0	50.0
TTC32	479338.0	390.0	9.0
TTC33	211936.0	496.0	-11.0
EMC2	188664.0	962.0	21.0
TTC36	1348757.0	167.0	48.0
TTC37	314679.0	431.0	26.0
TTC38	519654.0	205.0	31.0
TTC39A	526044.0	281.0	10.0
TTC39B	237773.0	710.0	-17.0
TTC39C	292559.0	189.0	54.0
TTC4	615595.0	343.0	19.0
TTC5	371637.0	528.0	-29.0
TTC7A	785914.0	242.0	38.0
TTC7B	367726.0	570.0	20.0
TTC8	162049.0	703.0	-6.0
TTC9	244305.0	523.0	41.0
TTC9B	1005838.0	400.0	30.0
TTC9C	2415432.0	248.0	47.0
TTF1	1431869.0	429.0	34.0
TTF2	331822.0	566.0	12.0
TTK	150632.0	841.0	-2.0
TTL	536287.0	433.0	32.0
TTLL1	627533.0	202.0	46.0
TTLL10	2356409.0	196.0	27.0
TTLL11	285948.0	541.0	24.0
TTLL12	624112.0	241.0	48.0
TTLL13	956589.0	139.0	45.0
TTLL2	254009.0	704.0	1.0
TTLL3	953772.0	264.0	43.0
TTLL4	1055730.0	269.0	42.0
TTLL5	415501.0	540.0	40.0
TTLL6	727820.0	415.0	24.0
TTLL7	157542.0	957.0	-14.0
TTLL8	895187.0	271.0	36.0
TTLL9	1011028.0	241.0	37.0
TTN	172693.0	713.0	23.0
TTPA	137738.0	789.0	-12.0
TTPAL	781823.0	276.0	46.0
TTR	294098.0	541.0	20.0
TTYH1	807048.0	535.0	-7.0
TTYH2	321651.0	535.0	3.0
TTYH3	769920.0	259.0	35.0
TUB	189808.0	555.0	12.0
TUBA1A	2141275.0	214.0	56.0
TUBA1B	2141275.0	214.0	56.0
TUBA1C	2154742.0	171.0	49.0
TUBA3C	193250.0	922.0	-15.0
TUBA3D	455705.0	540.0	29.0
TUBA3E	349797.0	593.0	22.0
TUBA4A	694442.0	193.0	44.0
TUBA8	519135.0	179.0	19.0
TUBAL3	711034.0	519.0	-1.0
TUBB	2115149.0	171.0	41.0
TUBB1	978901.0	125.0	28.0
TUBB2A	444075.0	435.0	41.0
TUBB2B	451139.0	453.0	37.0
TUBB4B	1724821.0	399.0	43.0
TUBB3	1131847.0	221.0	40.0
TUBB4	851008.0	212.0	27.0
TUBB4Q	59973.0	1059.0	-12.0
TUBB6	492344.0	214.0	26.0
TUBB8	9202.0		
TUBD1	957047.0	216.0	26.0
TUBE1	152199.0	296.0	5.0
TUBG1	1884163.0	177.0	38.0
TUBG2	1740597.0	177.0	36.0
TUBGCP2	362932.0	393.0	1.0
TUBGCP3	273358.0	399.0	11.0
TUBGCP4	823006.0	415.0	50.0
TUBGCP5	347364.0	564.0	-32.0
TUBGCP6	944000.0	242.0	49.0
TUFM	1146511.0	221.0	56.0
TUFT1	1379189.0	176.0	30.0
TULP1	683460.0	280.0	36.0
TULP2	1846623.0	211.0	38.0
TULP3	494496.0	336.0	35.0
TULP4	669285.0	403.0	41.0
TUSC2	843769.0	206.0	51.0
TUSC3	50254.0	1013.0	-41.0
TUSC5	1447271.0	228.0	21.0
TUT1	2695768.0	217.0	42.0
TWF1	132402.0	425.0	-5.0
TWF2	1114737.0	181.0	52.0
TWIST1	103347.0	812.0	-15.0
TWISTNB	168714.0	941.0	-11.0
TWSG1	499362.0	387.0	43.0
TXK	219787.0	358.0	39.0
TXLNA	1460758.0	218.0	29.0
TXLNB	192994.0	504.0	14.0
TXLNG	289514.0		39.0
TXN	207910.0	302.0	8.0
TXN2	1199592.0	195.0	21.0
TXNDC11	593829.0	214.0	40.0
TXNDC12	665927.0	315.0	21.0
TXNDC15	727517.0	696.0	49.0
TXNDC16	396835.0	518.0	14.0
TXNDC17	663953.0	424.0	9.0
TXNDC2	431025.0	168.0	34.0
NME8	103411.0	646.0	13.0
TXNDC5	748889.0	288.0	10.0
NME9	199119.0	358.0	18.0
TXNDC8	210246.0	302.0	7.0
TXNDC9	386109.0	630.0	24.0
TXNIP	739922.0	172.0	39.0
TXNL1	82448.0	867.0	15.0
TXNL4A	399915.0	506.0	36.0
TXNL4B	414449.0	479.0	9.0
TXNRD1	1237281.0	168.0	29.0
TXNRD2	648548.0	197.0	18.0
TXNRD3	283619.0	508.0	43.0
TYK2	1802015.0	191.0	21.0
TYMP	1075525.0	207.0	42.0
TYMS	416109.0	486.0	19.0
TYR	28803.0	973.0	-28.0
TYRO3	744461.0	166.0	44.0
TYROBP	1060028.0	321.0	47.0
TYRP1	77286.0	530.0	-31.0
TYSND1	471839.0	217.0	32.0
TYW1	423966.0	491.0	32.0
TYW3	104029.0	1055.0	-14.0
U2AF1	687433.0	279.0	59.0
U2AF1L4	1151198.0	321.0	30.0
U2AF2	1077402.0	254.0	-10.0
UACA	247817.0	364.0	19.0
UAP1	320314.0	193.0	10.0
UAP1L1	1951939.0	202.0	40.0
UBA1	819569.0		38.0
UBA2	707545.0	355.0	5.0
UBA3	264082.0	443.0	20.0
UBA5	210898.0	768.0	21.0
UBA52	1394856.0	259.0	48.0
UBA6	154681.0	604.0	33.0
UBA7	1306720.0	191.0	39.0
UBAC1	753354.0	352.0	37.0
UBAC2	333101.0	390.0	55.0
UBAP1	726384.0	125.0	47.0
UBAP2	777874.0	170.0	29.0
UBAP2L	1841112.0	185.0	32.0
UBASH3A	366755.0	400.0	71.0
UBASH3B	660955.0	261.0	6.0
UBB	881521.0	169.0	4.0
UBC	1090586.0	206.0	33.0
UBD	403531.0	798.0	18.0
UBE2A	663615.0		48.0
UBE2B	929843.0	170.0	46.0
UBE2C	742720.0	180.0	48.0
UBE3D	164732.0	607.0	-6.0
UBE2D1	153069.0	326.0	-12.0
UBE2D2	641116.0	244.0	39.0
UBE2D3	380953.0	471.0	41.0
UBE2D4	872910.0	239.0	44.0
UBE2E1	400750.0	319.0	10.0
UBE2E2	385056.0	530.0	2.0
UBE2E3	114904.0	888.0	11.0
UBE2F-SCLY	507348.0	433.0	27.0
UBE2G1	1040590.0	292.0	26.0
UBE2G2	754837.0	213.0	48.0
UBE2H	456399.0	226.0	34.0
UBE2I	1150864.0	215.0	36.0
UBE2J1	408992.0	574.0	51.0
UBE2J2	2050211.0	196.0	28.0
UBE2K	621887.0	145.0	45.0
UBE2L3	521773.0	194.0	37.0
UBE2L6	923607.0	249.0	32.0
UBE2M	2673870.0	276.0	11.0
UBE2N	380369.0	364.0	15.0
UBE2NL	5046.0		-19.0
UBE2O	1412378.0	183.0	26.0
UBE2Q1	1896659.0	403.0	41.0
UBE2Q2	560951.0	339.0	55.0
UBE2R2	783515.0	187.0	33.0
UBE2S	1048909.0	399.0	24.0
UBE2T	813304.0	325.0	32.0
UBE2U	175464.0	384.0	0.0
UBE2V1	571130.0	136.0	58.0
UBE2V2	890573.0	464.0	31.0
UBE2W	257905.0	407.0	34.0
UBE2Z	775532.0	169.0	29.0
UBE3A	241743.0	1263.0	-34.0
UBE3B	430972.0	428.0	37.0
UBE3C	389401.0	334.0	9.0
UBE4A	963668.0	192.0	48.0
UBE4B	749198.0	240.0	25.0
UBFD1	528849.0	628.0	48.0
UBIAD1	582356.0	524.0	31.0
UBL3	322680.0	335.0	21.0
UBL4A	2163759.0		42.0
UBL4B	571576.0	400.0	29.0
UBL5	1069900.0	579.0	-26.0
UBL7	640438.0	204.0	54.0
UBLCP1	126518.0	284.0	33.0
UBN1	704578.0	195.0	26.0
UBN2	519766.0	345.0	29.0
UBOX5	872596.0	192.0	54.0
UBP1	483698.0	352.0	9.0
UBQLN1	481151.0	422.0	-3.0
UBQLN2	126215.0		7.0
UBQLN3	99343.0	946.0	-2.0
UBQLN4	2005405.0	213.0	39.0
UBQLNL	99343.0	946.0	-2.0
UBR1	634287.0	366.0	32.0
UBR2	1007026.0	194.0	42.0
UBR3	340876.0	631.0	32.0
UBR4	787493.0	414.0	33.0
UBR5	504282.0	414.0	39.0
UBR7	325787.0	222.0	35.0
UBTD1	560569.0	169.0	41.0
UBTD2	391482.0	182.0	42.0
UBTF	930750.0	175.0	41.0
UBXN1	2425755.0	248.0	51.0
UBXN10	649343.0	508.0	30.0
UBXN11	1021101.0	217.0	22.0
UBXN2A	240935.0	226.0	33.0
UBXN2B	197666.0	638.0	26.0
UBXN4	511712.0	403.0	25.0
UBXN6	2078211.0	278.0	37.0
UBXN7	1165640.0	231.0	37.0
UBXN8	365415.0	346.0	28.0
UCHL1	224086.0	190.0	39.0
UCHL3	197113.0	362.0	37.0
UCHL5	288979.0	433.0	-18.0
UCK1	609539.0	272.0	36.0
UCK2	321876.0	403.0	1.0
UCKL1	1157316.0	206.0	36.0
UCMA	246179.0	354.0	35.0
UCN	1245306.0	182.0	52.0
UCN2	1433482.0	183.0	41.0
UCN3	711034.0	519.0	-1.0
UCP1	125708.0	752.0	7.0
UCP2	533576.0	196.0	41.0
UCP3	523442.0	225.0	51.0
UEVLD	630607.0	341.0	24.0
UFC1	728669.0	234.0	37.0
UFD1L	650407.0	300.0	16.0
UFM1	126181.0	926.0	-9.0
UFSP1	1339207.0	433.0	48.0
UFSP2	173409.0	422.0	20.0
UGCG	598588.0	172.0	14.0
UGDH	658220.0	165.0	48.0
UGGT1	449913.0	419.0	24.0
UGGT2	175188.0	834.0	34.0
UGP2	312741.0	380.0	10.0
UGT1A1			
UGT1A10			
UGT1A3			
UGT1A4			
UGT1A5			
UGT1A6			
UGT1A7			
UGT1A8	320853.0	284.0	24.0
UGT1A9	320853.0	284.0	24.0
UGT2A1	19584.0	1065.0	-8.0
UGT2A2	19584.0	1065.0	-8.0
UGT2A3			
UGT2B10	99797.0	764.0	14.0
UGT2B11	18988.0	929.0	1.0
UGT2B15	106841.0		-2.0
UGT2B17	107080.0	748.0	-5.0
UGT2B28	21304.0	997.0	-3.0
UGT2B4	18715.0	1044.0	-22.0
UGT2B7	21319.0	782.0	12.0
UGT3A1	155890.0	614.0	-4.0
UGT3A2	173490.0	614.0	-9.0
UGT8	32108.0	966.0	2.0
